0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.5477004118157708,0.4927327109648554,0.615635297506909,0.4176705870207749,0.4924485778977736,0.5003512443693442,0.35223695877396843,0.5275248002711588,0.4933555118536016,0.49899196315912353,0.5360361960589723,0.5122700726015703,0.5598355339313691,0.5985098227221497,0.5334477262374099,0.4560496712146387,0.546321286290452,0.5193197152273844,0.43054698064599795,0.4936291913522314
0.5332313144502704,0.5362602076287553,0.6073415802596656,0.3729473469458544,0.5561103037609021,0.41234859779659927,0.3581727810510259,0.47791309000824955,0.5333631237145815,0.5325304907675148,0.5242640918367688,0.5360164717831056,0.6025312651932047,0.6328403943127037,0.505301184312381,0.561222097420233,0.4980885434603776,0.4850824720406725,0.48691753873483856,0.5404220733756036
0.47811907613067756,0.5303896757752321,0.6325686144938999,0.3413987087303195,0.6026385591028414,0.4193690263478832,0.3861449980968169,0.4603429994056692,0.5440231623505212,0.5858910617429631,0.4671219932304611,0.5939983877951938,0.5243599335516809,0.5841634154277682,0.4187948781811105,0.7026743565290698,0.5861419303784449,0.5387867267109088,0.5212845099574289,0.4834352992249991
0.49729412377249266,0.5816946255132512,0.6041377846949042,0.28212090969328074,0.5447263500210563,0.49455331589675366,0.46574778100878717,0.5242041848284752,0.5348921904562779,0.6859658216686314,0.47472037727245286,0.687842112620394,0.5315433863774983,0.6905204569351838,0.39067200344029696,0.7619854458536418,0.6075705701069316,0.5555804107516441,0.35887583507978305,0.5446914480524122
0.49616453329481125,0.6311860345259117,0.6123262614252211,0.21590430187755727,0.5545437343254217,0.460653160261578,0.4842613291699266,0.5991097032718902,0.5787968339254622,0.6380893191987923,0.5785319699242888,0.7215261570841677,0.4258726809270138,0.7931242526421807,0.4397653099733174,0.6486741884790691,0.6587008961880867,0.610711583868565,0.36476192811293634,0.6038217254044486
0.43268697576862436,0.715671798555899,0.6805544766920566,0.18846600145976425,0.5889527146411656,0.48057927603434203,0.37256041820007935,0.5457990504007021,0.5416810204029281,0.6364750634394505,0.5874312944507902,0.6382964640966935,0.38363667222076847,0.7409096219700725,0.4950125020498255,0.6808580967154594,0.7419633262098773,0.6679036922727745,0.2975985640713588,0.6193710618005228
0.5969514114255603,0.7470290012224163,0.6460435608700608,0.15515632287670708,0.550459971721328,0.4360792337054298,0.43038266327442914,0.6347451589537925,0.5312212903077077,0.6344354561342267,0.5952134794769204,0.6639474650613908,0.32927489417021094,0.7687161118284979,0.4432884372259374,0.7260134017443093,0.7369938818319294,0.6116657825112787,0.32687566579854077,0.5675052623517217
0.688387723037002,0.7185565914084556,0.7617104835864366,0.16918100616734205,0.483789821173561,0.46526907322213823,0.41405908642816147,0.6085084632398265,0.5262992363732827,0.6946616578433537,0.5546228717774523,0.5706884980133032,0.3051809527315611,0.7997533631810511,0.4299083152508936,0.6934207225629331,0.6666961595240211,0.7346366395323544,0.402068109296875,0.612130707092923
0.6993218592594097,0.7791813659813929,0.7621796184575332,0.22934802426000228,0.5761555198608588,0.47842521718559017,0.457271045136257,0.5603603413948645,0.6582561221933031,0.8080472788634455,0.6310180492285402,0.4731548899100314,0.32128894471482533,0.7993476951169016,0.38514144282372587,0.7376544993742062,0.7294715843095759,0.7565561669947818,0.4185304763722545,0.5694707319794836
0.5170299300724277,0.7481377704586846,0.7830353828970456,0.2889568120308131,0.6459335793331894,0.44711009628657583,0.4647136818043837,0.6954579429362202,0.5440819008826644,0.8537840598937879,0.6880677618531783,0.39362974091323355,0.2700936217788272,0.7512430752256205,0.3982901347468,0.6899169809292536,0.7412582840123866,0.7374492363335944,0.4338530541529402,0.49922859881875886
0.4574386313484836,0.6619528644706278,0.7043138210851122,0.390270878770536,0.7330860170443196,0.47102386292672627,0.44445072516902,0.6901108714473849,0.5943155220254146,0.8794725415243592,0.7328163788052214,0.3678540167984354,0.30574929608232426,0.7263104746507427,0.35293810672860915,0.6620886921741179,0.7922135039293092,0.6902643848887947,0.413108715979645,0.445218887704858
0.44289771388638055,0.7927926157646525,0.7518187619878491,0.43530076755969915,0.8079345664593828,0.558185574754122,0.39103045784624224,0.6853008114091945,0.6580080391071637,0.9645291055328161,0.70674627352632,0.4311752083577565,0.25691092094869267,0.7973699863913882,0.42288386622594926,0.6194778101250503,0.8282272498129852,0.677472469350792,0.5221310737193162,0.3949433353265812
0.3857678413562578,0.8513463331854363,0.8025841129884179,0.497321035022002,0.7235793306340962,0.5304464368626822,0.38629930286877256,0.5883088767790952,0.6779512850133081,0.9169483507952075,0.7106630211570925,0.4260625593135093,0.26314498473454484,0.7229087519057155,0.3563366621281323,0.6541825410496344,0.8215864234054084,0.6692655333264923,0.5793106275505661,0.4458859850259824
