0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.5334669412105139,0.4467803913471832,0.5326855035612929,0.49837194589600053,0.49159766432117774,0.5683831732837789,0.5506697980251783,0.5241226963091825,0.4922296102578757,0.5256758305891173,0.5587294874775257,0.54642375150201,0.5539665723932402,0.4418984998526641,0.478407373862663,0.5064122448853069,0.48425954541379895,0.5249214520985569,0.490852780904749,0.5170441069180548
0.525487542966847,0.41863156463056955,0.49574403084010277,0.5125061254720981,0.49484248168008604,0.5381321716372195,0.5688526477616048,0.47030290098419975,0.47192114847309796,0.5229152796507327,0.49062083111087706,0.5252064221372307,0.5518103709829266,0.44908239917019827,0.5387882407456581,0.50178319800979,0.4922395278543727,0.501592195642275,0.5078668204837832,0.5258152004728577
0.4904127174204517,0.3992658058202129,0.5039556203763464,0.5465853221268322,0.4988189731203803,0.5387226677976583,0.5319874191445662,0.4890702349606646,0.4558471123974099,0.4770844481090548,0.5389476363270236,0.4823696879891128,0.5550530816754974,0.47016362655581967,0.4848293612751821,0.46257992345038323,0.5427143926894757,0.5598389811602842,0.4574118208718919,0.5536123922340858
0.5048627491816619,0.3614139397955204,0.5285616072535091,0.47099382325968975,0.5035229152074424,0.5390295962608425,0.571438775876119,0.4285642569286062,0.5151736484254101,0.4506594730218452,0.4492120615998654,0.4740998010554241,0.5532217230258534,0.4802993688373012,0.4942487885088186,0.4701054673654183,0.6193530725871441,0.540190653444385,0.4427574098698395,0.5606650750316088
0.5057763555298742,0.31893620125170474,0.5045664453069507,0.4650608185515537,0.5570978507641213,0.5808470640669271,0.5712959644162424,0.36520851819309164,0.4717583451462494,0.5099217766671805,0.46438698908359416,0.37338441191166477,0.5737525329413998,0.4980200900477325,0.5242680840089388,0.4441163395947749,0.5847450030330703,0.6032471565645876,0.5086943184459864,0.6039402324063312
0.46512465051241625,0.3023106676398427,0.46178634494177273,0.44880381277261644,0.5543348586665224,0.6581041447469884,0.5406090676777783,0.31385841886189303,0.45563681190010646,0.5465424981790081,0.5308807359939378,0.35684949620932027,0.5959423025353402,0.4824547963312584,0.5367420502400148,0.41443656797430023,0.5439420474615244,0.6009676002129435,0.46064381687677153,0.5980592638627844
0.5763009409503735,0.2817708819178046,0.525030144066638,0.5050844732527583,0.5826732665738423,0.6902619987672167,0.5105215561406229,0.29834126945202755,0.4285777255150061,0.5414185009616523,0.5680532717232382,0.339745696686016,0.6503667546969243,0.5397370804382445,0.5635371954048013,0.44244196639958594,0.5199894580019576,0.6451018876805671,0.40584374438095405,0.5739690284787584
0.6389251486913347,0.2927873374448946,0.5732155170481916,0.5156495192039006,0.5914466256644688,0.7090543198542641,0.5581859785893551,0.34222206382490833,0.39092529768019463,0.5279598600956957,0.5413825772060299,0.3698365023204949,0.6404581756119684,0.5029774212173636,0.6021346922616583,0.3951538543077,0.5287283403162135,0.6735601879104386,0.4133250995427926,0.5948811335634215
0.6478812395062732,0.3345653495066681,0.6329838088556118,0.5008796911373898,0.5870259777349733,0.7674253625265688,0.5627983259361569,0.34048029779541017,0.4590297464944817,0.5247111163084546,0.4543699737912051,0.32651311634488417,0.6507022749739461,0.5537544569333505,0.5401294591100395,0.37325591334627306,0.5526613952135025,0.6193755970787568,0.3895171493752454,0.5516032779900242
